date,symbol,rsi14,rsi3,ema21_of_rsi14,macd-22-10-7,macd-signal-22-10-7,hist-22-10-7,macd-11-5-3,macd-signal-11-5-3,obv,ema21_of_obv,mfi,kst,kst-1ago,kst-2ago,kst-signal,cloudtop,ema8,ema13,ema21,ema34,ema55,ema200,hull21,hull55,hull89,supertrend10-3,di-positive,di-negative,adx-14,high,low,close,open
8th Apr,TORNTPOWER,87.22,98.54,75.89,165.12,130.34,34.77,135.61,114.14,837.74,780.84,87.29,679.37,631.63,594.81,614.73,664.27,1333.49,1242.80,1139.10,1022.07,901.42,607.59,1380.08,1240.24,1120.63,1189.74,42.50,4.92,59.75,1633,1490,1581,1504.90
8th Apr,KPIL,83.94,95.46,73.20,125.06,105.86,19.20,87.43,85.27,313.55,305.86,96.88,566.43,536.33,496.68,502.44,619.35,1060.07,993.54,914.68,830.42,745.33,534.75,1161.92,969.04,877.42,905.94,38.69,3.62,53.85,1220.90,1140.95,1169.20,1164.05
8th Apr,CUMMINSIND,83.84,88.71,76.96,302.76,267.79,34.97,193.36,197.23,318.60,304.53,82.43,507.26,486.64,463.05,452.63,1725.24,2860.55,2705.57,2512.91,2304.43,2086.52,1430.18,3123.44,2660.16,2408.98,2547.88,34.07,5.29,55.52,3099,2922.55,3060.20,3044.85
8th Apr,EIHOTEL,83.81,86.50,75.71,58.07,51.23,6.85,37.59,37.30,556.00,525.74,89.65,753.27,721.81,679.90,683.86,230.86,433.83,404.11,367.13,327.14,287.64,196.54,481.33,395.67,349.26,369.90,45.39,9.53,54.21,502.20,471.60,475.35,480
8th Apr,SIEMENS,83.79,87.38,72.08,443.99,337.86,106.14,371.35,342.41,467.94,460.36,95.97,319.65,294.96,263.24,267.38,3694.35,5105.65,4848.76,4574.71,4295.74,3997.49,2912.65,5335.83,4652.85,4416.91,4815.98,42.92,3.70,53.72,5737.45,5550,5577.45,5678
8th Apr,VOLTAS,82.45,96.06,68.54,82.98,66.51,16.48,67.79,52.28,2002.74,1957.33,82.25,305.62,277.50,257.85,273.47,842.05,1152.15,1107.07,1054.75,1000.87,961.12,890.17,1166.19,1102.28,1015.61,1113.55,47.47,6.40,46.66,1392,1294.60,1309.35,1310
8th Apr,COCHINSHIP,82.33,90.97,76.35,116.32,105.25,11.07,76.76,63.79,1018.25,871.92,83.93,902.99,910.56,923.95,933.94,453.92,953.49,898.13,822.46,724.28,613.60,360.80,980.51,946.16,852.55,839.16,40.43,12.82,51.45,1170.90,1081.40,1096.55,1105.05
8th Apr,ABB,82.31,94.89,69.27,570.87,413.60,157.27,507.71,464.51,164.07,152.72,88.31,333.17,296.26,260.78,270.97,4118.88,6046.01,5704.80,5355.71,4992.72,4581.23,3124.17,6337.22,5437.70,5265.09,5494.33,39.35,6.55,44.92,6773.10,6495.65,6752.95,6670
8th Apr,ZOMATO,81.77,93.85,74.82,19.41,17.00,2.42,13.13,12.32,10.47,8.57,78.59,620.71,603.47,590.64,599.58,91.95,174.87,165.14,152.69,137.35,121.46,105.63,185.86,169.13,157.45,153.36,38.52,9.93,49.93,199.70,188.75,192.10,191.60
8th Apr,JIOFIN,81.48,93.36,69.87,36.27,29.45,6.82,26.83,26.82,1390.35,909.55,95.11,506.50,489.44,468.98,482.87,NaN,343.03,322.82,300.24,278.42,259.82,229.58,375.08,0,0,296.84,40.06,3.90,51.41,378.85,365.40,372.20,376
8th Apr,NUVAMA,81.40,96.28,74.84,516.64,412.18,104.46,417.82,349.15,6.14,3.63,69.82,NaN,NaN,NaN,NaN,NaN,4585.88,4304.04,3978.86,3625.57,3293.49,2711.30,4748.58,0,0,3880.13,35.15,11.82,29.14,5475,4976.65,5414.55,5020
8th Apr,VEDL,80.52,95.85,57.66,18.34,9.97,8.37,22.70,14.67,8210.60,7887.93,72.09,188.21,124.38,93.25,126.31,274.38,301.58,288.87,278.09,271.31,270.26,259.29,294.31,274.00,249.02,275.66,46.25,13.58,22.04,374.90,317.10,372.95,323.90
8th Apr,TRENT,79.74,76.61,83.16,397.28,416.53,-19.25,163.13,182.33,373.68,357.84,74.07,713.05,729.00,754.61,738.09,1884.09,3900.41,3740.44,3474.02,3113.14,2705.31,1631.75,4222.73,4019.35,3591.29,3288.74,35.18,5.31,71.16,4113.95,3894.90,4053.85,3932.60
8th Apr,HINDZINC,79.50,95.12,51.39,11.21,1.76,9.45,21.69,10.21,1291.95,1230.51,78.16,55.33,-5.67,-23.02,11.72,329.50,337.52,327.66,321.65,317.98,315.29,296.53,317.69,312.08,311.93,317.43,53.62,12.28,17.55,437.80,341.40,431.95,343.50
8th Apr,HAL,79.17,88.38,76.08,306.03,284.35,21.68,189.04,166.50,517.37,474.73,69.06,539.67,530.34,519.52,529.29,1849.49,3331.40,3189.92,2989.66,2722.73,2401.18,1438.02,3412.59,3337.76,3085.93,2958.44,35.45,12.96,43.54,3677.55,3527,3638.10,3600
8th Apr,INDUSTOWER,79.06,93.87,66.37,30.97,23.00,7.97,27.13,23.54,1294.64,924.86,73.17,467.98,422.24,378.16,395.60,172.36,282.21,264.10,245.00,226.45,212.35,216.99,294.87,254.40,230.62,254.62,41.51,10.06,35.26,336,315.95,328.05,316.50
8th Apr,HINDCOPPER,78.23,95.00,69.65,34.18,30.46,3.73,23.96,17.74,2182.22,1844.14,69.19,796.25,770.99,767.54,788.18,145.55,300.44,284.05,261.81,233.62,203.79,135.88,298.79,298.83,264.96,250.19,42.50,15.70,37.10,377,320.25,362.40,326.05
8th Apr,BOSCHLTD,78.13,49.77,77.85,2536.79,2376.67,160.12,1397.28,1572.08,11.30,10.93,74.31,413.03,411.94,396.26,383.84,19431.63,29201.55,27977.65,26341.45,24509.59,22669.48,18563.54,31766.34,28107.78,25539.52,26627.19,36.73,8.20,60.57,31400.15,29375.05,29849.40,30980
8th Apr,ANANDRATHI,78.07,80.17,83.30,446.78,464.93,-18.15,193.42,196.25,24.66,23.23,55.80,1146.05,1167.92,1208.58,1204.31,1532.44,3683.90,3503.73,3203.94,2790.65,2322.58,1273.61,4012.29,3854.67,3373.53,3186.24,37.89,10.08,69.70,4125,3689.60,4009.05,3689.65
8th Apr,THERMAX,77.97,92.51,66.67,393.10,292.85,100.25,342.53,300.93,181.94,180.20,79.92,396.16,351.79,316.55,334.05,2795.54,4027.14,3798.50,3555.92,3297.76,3025.15,2166.85,4205.57,3674.18,3501.80,3701.26,40.88,7.85,46.25,4685.50,4500,4544.60,4554.55
8th Apr,POLICYBZR,77.68,81.79,69.46,119.58,97.43,22.14,90.11,84.70,200.87,196.24,74.70,440.74,419.44,386.44,392.94,726.30,1146.09,1080.77,1005.83,924.44,849.72,902.86,1225.36,1052.91,998.97,1008.06,39.07,5.80,47.68,1400.35,1256.10,1264.15,1274.05
8th Apr,ZYDUSLIFE,77.48,34.81,80.49,95.24,89.40,5.83,51.39,60.48,1419.11,1396.26,72.94,465.53,469.20,456.26,435.94,600.51,952.73,906.67,845.36,775.17,701.15,528.21,1056.35,901.45,836.75,868.92,37.70,8.82,59.56,1013.55,958.80,962.15,1011.75
8th Apr,JSWENERGY,76.99,94.32,67.54,45.88,37.92,7.96,35.69,28.87,1760.56,1681.49,79.85,417.37,400.90,382.87,403.61,369.50,546.24,522.40,493.16,456.15,414.64,284.44,555.02,533.60,509.81,482.26,35.51,10.28,42.77,632.10,596.35,616.45,602
8th Apr,DMART,76.94,98.89,58.82,202.54,106.84,95.70,244.90,200.87,193.36,182.41,71.57,115.92,93.95,72.63,80.90,3820,4326.30,4183.96,4065.94,3969.58,3903.07,3458.01,4330.28,4039.05,3939.40,4107.93,42.11,9.10,31.14,4831.85,4622,4765.05,4648.15
8th Apr,DIXON,76.77,93.17,69.77,568.41,501.93,66.49,382.40,353.03,142.92,131.62,80.21,387.66,378.33,374.64,381.58,4540.68,7281.34,7002.76,6635.82,6152.79,5614.39,4052.52,7536.38,7233.98,6937.82,6474.52,33.64,11.84,43.58,7983,7590,7845.40,7682.05
8th Apr,POWERINDIA,76.38,84.38,70.30,631.87,560.77,71.10,412.72,400.06,16.52,15.37,78.95,449.08,433.93,424.51,421.25,4131.50,6805.09,6490.14,6084.50,5600.83,5070.23,3376.14,7140.47,6564.89,6090.03,5901.28,36.68,5.92,49.87,7879.45,7145.10,7343.85,7145.10
8th Apr,INDIGO,76.17,88.69,68.17,226.76,187.92,38.84,172.64,149.26,153.90,135.14,90.20,281.01,258.05,244.99,251.21,2397.76,3382.24,3263.19,3119.20,2943.48,2739.75,2117.28,3444.56,3279.01,3163.37,3047.55,35.67,6.49,45.05,3830.45,3504.90,3693.25,3548
8th Apr,GLENMARK,75.83,93.03,67.34,57.73,47.85,9.87,44.02,37.46,1231.40,1200.67,60.59,230.98,223.36,212.72,220.18,746.21,969.19,939.20,902.49,850.89,780.97,608.43,986.54,942.70,966.87,868.47,29.23,12.56,29.59,1070,1017.40,1051.80,1017.40
8th Apr,QUESS,75.61,95.37,61.88,26.88,19.12,7.76,26.50,18.40,92.26,78.84,71.53,181.89,166.00,150.37,167.05,461.10,544.08,528.57,511.81,493.98,485.41,541.43,535.99,533.57,508.90,471.50,35.98,14.70,29.06,623.30,570.65,611.25,586.15
8th Apr,INDHOTEL,75.57,72.67,72.82,47.04,43.55,3.49,27.46,27.88,1912.60,1896.47,74.16,365.90,357.27,343.39,341.31,394.01,579.34,556.58,526.24,490.26,448.77,304.59,619.52,557.77,524.72,509.63,34.53,15.31,43.31,618.95,566.80,607.45,618
8th Apr,GAIL,75.46,87.05,72.56,14.22,13.83,0.388,7.87,6.74,5216.61,4692.97,77.89,427.54,415.76,415.12,419.42,119.69,184.74,178.48,169.08,156.82,143.31,112.27,190.26,185.93,171.42,160.66,39.43,11.90,55.10,209.90,191.05,201.10,191.05
8th Apr,MOTILALOFS,75.36,89.83,72.48,183.12,174.58,8.55,111.27,82.21,114.49,107.39,80.58,745.53,709.90,719.98,745.00,868.80,1759.38,1678.29,1557.14,1397.19,1229.40,911.26,1779.46,1797.21,1596.10,1436.67,39.03,11.37,56.68,2122.50,1839,2057.50,1847.65
8th Apr,TATAMOTORS,75.26,73.38,77.94,84.27,83.37,0.893,41.59,44.18,13.36,13.06,77.35,456.35,454.55,449.38,442.93,599.27,977.31,940.09,884.63,813.34,732.36,504.86,1045.97,969.17,906.49,876.65,40.41,11.35,56.54,1029.50,1004,1018.50,1010.05
8th Apr,EXIDEIND,75.19,92.92,65.44,16.37,14.41,1.95,12.82,5.92,876.82,716.22,76.78,233.39,205.39,217.13,234.59,249.26,335.08,327.57,316.78,299.80,276.73,218.38,325.88,340.55,337.57,284.99,42.87,12.97,38.55,403,321,398.15,324.50
8th Apr,BLUESTARCO,74.82,83.47,70.55,111.04,104.87,6.17,63.03,61.13,184.62,174.48,88.31,451.81,441.65,428.95,430.20,823.55,1295.07,1243.29,1170.99,1080.71,977.65,673.83,1380.49,1278.54,1180.01,1154.60,36.23,4.81,59.99,1485.35,1374.45,1383.75,1409.95
8th Apr,HONAUT,74.71,94.45,52.43,923.65,274.41,649.24,1471.30,972.58,1192.71,1137.07,76.02,28.32,3.62,-18.48,-2.67,39691.26,40158.08,39374.19,38877.68,38693.97,38713.17,36422.99,39821.21,37292.13,37832.23,37254.33,32.02,12.48,18.04,44549.85,41815,44292.25,41815
8th Apr,LUPIN,74.63,58.50,78.32,110.87,122.62,-11.75,35.97,44.06,1414.68,1397.11,73.98,401.54,417.66,432.02,422.98,1026.38,1601.74,1561.12,1485.62,1373.60,1240.53,997.15,1700.26,1656.18,1582.20,1436.81,33.98,10.53,61.08,1643.30,1585.05,1622.25,1619
8th Apr,KEI,74.63,93.03,66.15,236.71,196.08,40.63,186.68,142.00,312.77,305.80,58.00,299.50,280.89,276.28,287.41,2379.82,3508.80,3387.54,3236.05,3025.56,2741.37,1702.50,3519.00,3460.86,3416.25,2935.25,29.01,13.26,26.48,4043,3600.05,3992.55,3600.05
8th Apr,SCHNEIDER,74.57,69.29,76.04,103.39,87.45,15.94,72.73,71.21,373.32,362.25,77.07,914.46,880.98,827.13,838.31,315.81,685.76,631.06,565.74,493.05,417.08,238.38,760.89,616.00,554.48,578.01,45.61,7.38,65.36,846.55,755,761.45,796.75
8th Apr,BAJAJ-AUTO,74.34,66.98,78.79,848.28,828.26,20.01,436.96,464.36,223.70,212.69,75.79,577.27,584.60,577.87,561.79,4816.46,8696.02,8315.89,7758.73,7063.39,6318.78,4572.65,9300.08,8641.76,7778.46,7658.04,32.96,5.39,74.19,9132.70,8901.35,9064.85,9049
8th Apr,OFSS,74.23,35.57,78.77,1098.81,1070.93,27.88,539.22,640.56,65.90,58.46,91.09,871.91,869.62,849.11,816.99,4048.66,8151.36,7641.43,6927.23,6135.22,5393.44,4094.38,9317.62,7644.80,6566.65,7164.54,40.17,8.65,73.69,8864,8190,8204.20,8850
8th Apr,PETRONET,73.91,88.63,63.04,15.58,13.79,1.79,10.43,8.31,4653.47,4484.53,78.91,230.65,204.39,196.15,198.13,234.55,276.45,268.48,258.55,248.69,240.31,228.07,286.70,262.72,248.64,238.24,39.11,14.51,31.41,315.20,277.20,305.45,278
8th Apr,TATAMTRDVR,73.83,70.17,77.71,56.65,57.09,-0.443,26.66,28.55,1704.63,1643.59,79.02,496.28,505.88,512.17,507.67,378.81,646.79,622.71,585.13,532.83,469.36,295.46,691.17,653.01,622.55,579.77,39.16,11.93,61.76,681,665,671.10,669.20
8th Apr,IRCTC,73.69,92.51,66.41,59.95,59.24,0.703,33.48,24.88,1659.78,1554.20,59.27,348.04,336.74,341.06,345.87,684.67,970.77,945.47,905.41,853.08,800.33,620.95,968.65,989.73,905.42,832.11,32.56,11.04,43.50,1068.80,998,1057.65,1005
8th Apr,IPCALAB,73.62,91.89,66.57,72.57,64.79,7.78,49.50,40.86,607.74,593.56,84.07,282.13,277.74,271.30,282.48,860.77,1245.43,1210.81,1163.55,1101.84,1040.86,908.28,1264.47,1261.11,1186.20,1096.61,29.68,10.21,40.71,1348.10,1285,1339,1319.90
8th Apr,BEL,73.43,85.18,70.85,17.68,16.00,1.69,11.65,9.64,18943.50,18266.08,66.07,443.28,421.37,413.75,427.13,130.26,209.81,201.37,189.88,175.04,157.69,103.33,214.40,207.94,193.97,184.22,38.15,15.42,45.25,235.40,221.20,233.50,225.55
8th Apr,MUTHOOTFIN,73.37,94.32,59.95,61.16,34.85,26.31,74.35,51.70,275.89,261.90,63.30,127.19,107.79,85.01,107.49,1226.14,1503.10,1463.70,1426.76,1379.74,1325.56,1159.68,1452.50,1463.04,1476.61,1372.46,38.13,10.49,28.64,1698.50,1644.30,1667.35,1666.50
8th Apr,HUDCO,73.29,70.87,75.19,26.28,27.85,-1.57,10.54,11.03,2993.73,2736.78,76.81,1323.46,1333.98,1329.74,1325.72,75.13,193.51,183.00,165.36,142.71,118.91,71.44,212.77,196.85,165.64,139.77,31.77,13.87,51.53,218.45,204,204.55,208
8th Apr,PNB,73.16,72.15,75.61,13.13,13.21,-0.082,6.38,6.23,16.34,15.74,71.33,700.23,707.98,695.10,698.90,68.72,127.05,121.46,112.75,101.31,88.52,65.45,135.53,128.38,115.22,107.51,36.43,13.06,50.65,138.30,131.25,134.85,136.50
8th Apr,SUNDARMFIN,73.14,86.21,70.59,295.22,264.04,31.18,196.85,168.35,52.15,50.81,55.42,365.77,342.90,331.65,343.19,2857.03,4150.80,4008.09,3816.83,3567.40,3280.13,2507.71,4275.68,4140.19,3906.08,3576.87,33.53,11.72,50.48,4699,4266,4545.90,4293.05
8th Apr,IRB,73.02,80.50,72.62,6.93,7.11,-0.184,3.21,2.94,11595.17,10807.21,83.35,820.31,821.02,826.57,824.52,30.14,62.67,59.79,55.16,49.32,43.23,28.50,67.15,63.67,54.46,51.86,36.29,18.02,39.52,73.10,66.85,68.05,67.80
8th Apr,BHARTIARTL,72.91,64.88,73.85,66.34,65.81,0.526,32.56,35.53,1088.31,1015.67,67.53,260.50,263.38,265.10,254.87,878.30,1193.69,1164.70,1120.91,1063.60,997.07,771.90,1239.06,1195.91,1135.86,1082.67,32.72,11.27,52.52,1231.85,1183.10,1225.55,1188
8th Apr,GPPL,72.83,67.58,71.81,19.73,19.08,0.645,10.31,10.88,723.12,604.43,82.12,509.18,506.40,500.24,490.86,125.85,206.63,197.58,184.70,169.14,152.56,118.02,223.74,202.04,183.68,160.17,24.12,12.19,41.30,224.50,213.05,215.75,219.50
8th Apr,SAIL,72.61,86.15,66.50,11.69,10.29,1.40,8.09,6.62,10363.56,9029.79,78.29,417.92,396.55,383.70,391.40,92.91,138.07,132.24,124.72,116.12,107.98,89.73,141.73,133.87,121.86,112.15,34.24,17.63,27.80,156.60,144.80,155.35,147.30
8th Apr,TATAPOWER,72.55,83.35,70.85,34.06,33.23,0.829,18.52,16.60,6446.35,5997.82,63.77,496.97,488.06,493.23,492.50,243.53,402.04,387.06,364.55,335.73,305.17,213.87,416.00,405.06,367.40,347.12,41.43,11.44,47.76,444.20,414.75,436.95,417.50
8th Apr,KSB,72.52,90.79,67.20,244.00,231.63,12.36,149.24,111.03,51.08,50.81,55.28,343.60,329.61,342.01,349.89,2821.09,3921.78,3814.73,3653.10,3410.61,3089.24,1991.44,3986.56,4016.22,3870.47,3215.74,29.67,14.04,32.34,4451.10,3900,4356.70,3914
8th Apr,CANBK,72.29,66.61,73.83,52.24,51.73,0.510,26.00,26.80,2681.87,2531.67,74.84,519.49,518.18,502.56,503.65,345.14,580.77,557.77,523.34,479.84,431.31,305.06,622.15,579.67,525.12,503.46,31.97,14.74,39.19,618.95,603.70,605.85,618.95
8th Apr,OIL,72.28,58.79,74.92,76.05,73.00,3.05,39.81,43.51,923.81,763.41,74.52,844.27,829.37,804.43,791.43,289.18,583.46,547.87,498.48,442.37,386.87,263.56,659.15,555.30,478.25,466.70,37.09,12.32,54.91,648,607.80,611.05,634.50
8th Apr,CENTURYTEX,72.23,90.53,66.20,129.86,109.16,20.70,98.96,79.10,914.55,902.98,80.88,406.39,383.03,374.89,390.43,1000.80,1585.50,1519.41,1436.16,1327.68,1203.63,906.76,1600.85,1561.26,1498.63,1321.64,38.15,10.69,46.91,1891.90,1675,1797.65,1675
8th Apr,NTPC,72.08,80.24,74.63,22.94,23.52,-0.582,11.11,9.63,6302.98,5936.68,70.56,400.95,404.40,411.49,415.75,220.40,341.08,331.91,316.46,293.70,265.75,187.97,348.09,353.33,331.98,300.20,36.10,14.45,52.50,374.50,353.25,361.75,355.60
8th Apr,BHEL,71.90,76.54,74.58,26.40,26.53,-0.129,13.14,12.48,17.75,16.82,74.57,827.05,846.93,879.11,864.24,116.58,243.46,232.37,214.77,190.77,163.39,101.32,255.19,250.65,223.28,197.39,36.65,13.75,49.98,269.20,253.35,262.50,255.75
8th Apr,GODREJPROP,71.84,86.67,67.78,164.90,161.10,3.80,93.91,70.47,235.18,214.49,71.93,371.72,356.87,357.80,371.60,1569.30,2420.37,2349.82,2240.04,2087.21,1917.69,1499.75,2445.47,2469.10,2328.08,2114.30,41.07,15.37,42.74,2791.80,2526.05,2671.50,2552
8th Apr,HEG,71.76,92.17,58.65,108.16,61.21,46.95,131.15,87.61,274.89,257.59,75.65,165.19,123.79,105.13,132.86,1630.28,1980.18,1909.29,1844.57,1762.88,1661.17,1489.26,1920.44,1862.33,1959.63,1674.32,40.30,8.79,34.44,2449,2070,2362.60,2098
8th Apr,NATIONALUM,71.45,80.34,69.93,16.13,15.28,0.849,9.48,8.06,6864.24,6099.44,74.13,594.45,575.58,549.35,566.41,94.53,161.14,153.72,143.16,130.54,118.10,89.66,168.14,158.16,141.11,133.09,34.66,16.11,33.24,188.80,174.65,178.20,178.70
8th Apr,MARUTI,71.45,59.33,66.51,584.59,465.69,118.90,442.14,459.62,973.05,970.71,60.08,155.00,151.31,140.24,135.53,9791.06,11944.24,11616.19,11253.17,10847.85,10376.43,8746.06,12519.84,11437.10,11315.82,11022.72,35.80,10.63,30.31,12985.70,12225,12266.55,12450
8th Apr,ADANIPORTS,71.36,56.88,72.18,110.52,116.26,-5.74,45.55,49.38,2404.76,2354.05,60.81,527.86,530.94,525.47,524.09,800.29,1315.27,1270.84,1196.65,1101.92,1006.71,764.11,1387.06,1338.09,1192.11,1150.05,36.24,15.05,41.19,1381.95,1337,1344.20,1381.95
8th Apr,AARTIIND,71.35,90.65,62.20,39.48,36.89,2.59,24.84,18.78,999.71,957.36,73.25,301.18,292.24,295.84,295.24,626.45,684.42,666.17,640.25,613.54,603.63,612.73,689.42,687.48,603.60,589.62,35.02,12.37,37.28,753.90,687,750.95,695.80
8th Apr,REDINGTON,71.23,72.03,64.42,13.33,11.61,1.72,8.82,8.70,1423.00,1364.84,70.73,253.74,242.55,225.38,222.21,168.80,210.04,203.05,194.61,186.54,179.21,143.41,220.67,199.18,182.62,177.45,27.60,10.32,33.62,229.65,218.65,220.05,223.90
8th Apr,M&M,70.90,86.17,63.89,112.15,92.73,19.42,83.96,74.55,2849.49,2805.69,66.20,212.31,198.79,186.07,192.74,1509.44,1925.26,1865.52,1794.72,1709.43,1603.82,1198.27,1994.47,1858.75,1820.81,1738.84,33.16,10.23,35.95,2108.60,2016.90,2070.95,2018
8th Apr,GRAPHITE,70.87,75.37,67.93,40.38,37.49,2.88,24.17,22.98,865.23,837.87,68.56,298.49,298.05,295.44,298.00,445.32,622.67,603.78,577.48,542.72,506.18,446.09,646.98,618.73,603.21,519.26,28.95,5.95,51.71,694.75,651.15,655.25,661
8th Apr,MAHABANK,70.85,59.18,72.18,5.11,5.06,0.051,2.56,2.64,7728.23,6825.82,76.34,464.65,472.46,468.32,467.11,41.70,61.57,59.34,55.96,51.36,45.73,30.54,65.53,61.58,58.62,49.73,34.83,15.65,42.00,66.25,63.35,63.60,66.05
8th Apr,DLF,70.78,68.16,74.47,73.01,76.83,-3.82,30.28,32.16,3370.13,3277.00,62.88,517.80,526.23,537.12,526.42,504.64,880.06,851.06,801.94,734.09,655.99,443.06,929.82,905.44,828.78,785.02,37.44,14.33,52.68,930.65,903.95,908.60,908
8th Apr,ICICIBANK,70.69,78.39,64.32,34.29,31.34,2.95,20.43,21.24,6613.48,6396.83,72.59,110.99,106.91,103.60,101.83,953.40,1079.37,1062.52,1040.50,1014.10,980.67,791.08,1107.44,1060.53,1040.92,975.43,25.45,12.28,30.39,1116.55,1076.30,1104.40,1078.35
8th Apr,ACE,70.49,60.71,74.73,188.63,163.21,25.42,126.18,127.69,580.22,569.02,84.49,751.85,723.16,677.84,699.30,671.48,1379.81,1282.08,1162.36,1024.07,871.89,472.22,1539.37,1270.40,1169.11,1072.63,35.06,10.00,50.71,1609.95,1453,1490.60,1596
8th Apr,SIGNATURE,70.46,48.12,86.95,155.40,173.35,-17.95,48.17,60.31,37.58,30.01,67.01,NaN,NaN,NaN,NaN,NaN,1302.09,1244.98,1139.11,1000.95,861.92,609.86,1430.97,0,0,1172.65,32.08,19.34,54.75,1373.85,1311,1314.95,1348
8th Apr,ADANIGREEN,70.38,52.64,70.49,169.46,191.08,-21.62,50.49,61.52,590.81,565.59,80.55,737.25,747.71,754.60,741.77,1348.95,1863.34,1802.06,1686.08,1552.02,1466.55,1240.37,1983.48,1946.91,1563.50,1483.28,25.93,14.18,36.28,1974.95,1880,1884.05,1948.05
8th Apr,PIDILITIND,70.36,73.88,62.18,115.91,91.90,24.01,89.53,90.20,317.66,312.04,57.97,128.51,120.51,110.31,107.68,2523.03,2905.03,2839.54,2767.55,2698.13,2634.07,2259.60,2981.26,2794.48,2694.75,2659.57,30.45,9.50,31.11,3054.90,2980,2985.85,3001.50
8th Apr,NAUKRI,70.07,93.65,60.95,267.65,225.83,41.82,204.82,158.52,159.63,152.61,69.40,195.52,182.42,180.11,184.27,4290.15,5508.41,5372.61,5200.79,4986.50,4770.13,4150.67,5508.49,5445.27,5269.10,5030.08,36.69,9.83,37.31,6355,5830,5973.55,5830
8th Apr,DATAPATTNS,69.86,85.29,59.48,203.08,141.69,61.39,188.81,160.05,60.44,51.57,86.53,235.69,188.69,153.62,179.54,2117,2537.58,2412.26,2289.54,2159.70,1990.90,1374.47,2686.56,2260.38,2320.36,2118.04,40.12,15.97,25.23,3043.95,2632.70,2938.70,2733.35
8th Apr,LINDEINDIA,69.80,86.65,60.30,273.91,168.23,105.68,294.12,254.75,194.98,191.48,90.67,120.41,108.62,103.96,114.19,5576.89,6350.31,6176.10,6011.49,5770.64,5380.37,3560.50,6416.67,6115.06,6493.11,5583.32,37.44,10.23,28.48,7099,6732.70,6795,6782.15
8th Apr,SRF,69.61,94.99,57.04,64.23,39.53,24.70,68.21,59.20,3808.26,3795.71,76.59,62.85,55.28,50.73,50.55,2339.85,2518.76,2476.40,2438.20,2406.98,2379.24,1969.35,2536.52,2436.77,2373.96,2270.68,25.54,10.88,17.79,2687.50,2555.65,2632.30,2600
8th Apr,CASTROLIND,69.46,80.75,66.06,14.90,14.84,0.060,7.72,6.32,1465.98,1315.40,74.09,380.16,368.27,364.14,372.41,142.45,203.56,197.14,187.26,174.68,161.41,140.93,211.15,203.23,188.88,164.86,34.44,13.87,44.48,230.40,206,223.45,210.40
8th Apr,MANKIND,69.44,73.90,68.41,111.52,104.72,6.80,66.14,62.47,21.62,6.92,74.62,219.27,216.46,209.27,213.29,NaN,2246.08,2195.03,2121.99,2020.92,1897.76,1597.73,2290.78,0,0,1893.04,23.03,13.67,28.26,2405.75,2310,2320.35,2370
8th Apr,TATASTEEL,69.31,78.68,64.59,8.76,7.38,1.39,6.36,5.81,28.81,27.54,72.10,215.23,210.33,199.38,200.47,122.19,154.46,149.86,144.31,137.87,131.14,106.41,159.27,149.99,144.48,138.75,32.80,12.88,31.63,169.80,163,163.50,166.95
8th Apr,CESC,69.05,87.13,67.44,6.95,7.75,-0.796,2.98,1.43,3571.94,3445.07,54.45,407.90,414.77,429.22,441.01,83.21,129.98,127.76,122.87,114.80,105.44,85.82,125.45,140.34,129.16,112.06,30.51,18.79,31.66,145.20,134.65,141.10,136.15
8th Apr,EICHERMOT,68.94,93.25,59.28,111.36,85.07,26.29,101.85,70.61,509.04,498.17,66.20,109.15,101.37,102.31,104.57,3429.56,4008.84,3949.14,3878.31,3781.62,3653.47,3084.73,3970.81,4018.26,3913.28,3524.79,28.26,11.87,16.89,4382.80,4011.60,4302.25,4024.95
8th Apr,ICICIGI,68.92,43.79,70.66,80.32,78.07,2.25,40.57,46.20,-37.85,-52.45,77.87,191.42,194.13,189.33,185.45,1285.80,1656.58,1620.00,1567.53,1501.71,1433.81,1300.02,1737.10,1640.23,1595.42,1468.90,28.35,4.81,52.16,1728,1655.55,1667.20,1728
8th Apr,VGUARD,68.83,80.66,62.58,12.24,9.78,2.46,9.49,8.70,1246.58,1232.95,81.06,107.72,97.12,88.87,94.12,295,331.29,324.49,316.87,307.73,296.11,253.08,341.37,320.26,322.98,291.23,27.29,14.45,21.59,353.80,340,346.80,344.80
8th Apr,COLPAL,68.79,40.86,74.90,136.50,143.32,-6.82,57.17,65.11,104.16,100.11,61.32,267.29,277.76,281.72,278.04,1905.26,2652.01,2598.74,2506.55,2367.95,2198.76,1755.50,2723.67,2728.84,2629.07,2384.78,27.02,10.17,59.75,2747.40,2603.35,2661.90,2742
8th Apr,KALYANKJIL,68.71,72.02,69.65,35.06,34.84,0.219,18.29,17.35,774.40,721.39,61.03,643.36,666.45,693.44,708.26,212.60,406.30,391.78,368.31,331.79,284.57,162.32,419.94,428.86,407.13,317.04,28.95,12.18,52.06,439,412.70,427.75,436.05
8th Apr,ONGC,68.71,46.05,73.87,18.50,20.26,-1.76,6.17,7.62,4394.09,4160.74,75.65,386.77,392.79,397.81,389.02,176.84,264.14,257.07,244.57,227.90,209.41,165.55,281.90,268.32,248.65,235.32,33.45,14.07,50.09,273.20,265,265.70,267.55
